object_id,object_name,object_locality,photo_title,photo_city,photo_file,score,action,image_url,credit,rights_end,breakdown
https://data.datatourisme.fr/13/01efcbb3-ed05-34e8-910e-f0ceee42c9e1,Foire de la Sainte-Catherine,Langeac,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/01f04e14-13dd-32cc-b4e0-aad17c77393f,Hôtel de Croÿ-Chanel,Grenoble,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/01f0852c-6648-39e5-8d5a-11410bf10de8,Le vieux moulin - PR n°40,Brugheas,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/01f10ed6-1d1d-3ca7-80da-0acb6f3c14cb,Visite guidée de Marsanne,Marsanne,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/01f300da-4f9e-3a85-bdb7-86b9be299cf2,Musée gallo-romain d'Aoste,Aoste,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/01f383d9-de08-3726-9567-ec043997a4cd,Les sentiers d'Hélène,Hauteluce,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/01f65357-0a1f-3099-9baa-a0da69fa8372,Miyé - restaurant libanais,Montélimar,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/01f8e142-821e-3e0d-a339-817519f2e77e,Stade d'Avrieux,Avrieux,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/02244aeb-8a2d-38ca-80fe-02d49ffbd2f7,Espace ludique - zone débutant,Giron,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/023a2e34-97b6-314e-9a26-7ba2fc6f3e7d,Le refuge de Florimont,Gex,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
