Nom,Sous-type,Commune,Code postal,Département,Région,Latitude,Longitude,Site internet
BRASSERIE LES ANNONCIADES,Restauration,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.72522,1.612818,
Au Petit marché,Fournisseur de dégustation,Rang-du-Fliers,62180,Pas-de-Calais,Hauts-de-France,50.413221,1.606346,
Eglise Saint-Michel,Site culturel,Cormont,62630,Pas-de-Calais,Hauts-de-France,50.560783,1.735311,
Le Nord-Oué,Restauration,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.721541,1.603237,
LA PETITE BAVIERE,Restauration,Camiers,62176,Pas-de-Calais,Hauts-de-France,50.575171,1.579465,
LA GRILLARDINE,Restauration,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.725206,1.614428,http://www.lagrillardine.fr/
DJURDURA : LE ROI DU COUSCOUS,Restauration,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.725794,1.606484,
"RESTAURANT ""LE MARDYCK""",Restauration,Aire-sur-la-Lys,62120,Pas-de-Calais,Hauts-de-France,50.633177,2.390313,
Friterie Desvroise,Restauration,Desvres,62240,Pas-de-Calais,Hauts-de-France,50.66924,1.834777,
L'Océan,Restauration,Équihen-Plage,62224,Pas-de-Calais,Hauts-de-France,50.678959,1.570892,
La Maison,Restauration,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.722913,1.606535,https://lamaisonboulogne.business.site/
Bons Bagays Antillaises,Restauration,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.726098,1.60015,
BRASSERIE LA MARINERIE,Restauration,Calais,62100,Pas-de-Calais,Hauts-de-France,50.95129,1.858686,
LE MENESTREL,Restauration,Liévin,62800,Pas-de-Calais,Hauts-de-France,50.42627,2.777894,
OH SAPRISTI,Restauration,Lens,62300,Pas-de-Calais,Hauts-de-France,50.429705,2.834597,http://www.ohsapristi.fr/
Burger King,Restauration,Saint-Martin-Boulogne,62280,Pas-de-Calais,Hauts-de-France,50.728044,1.642891,http://restaurants.burgerking.fr/boulogne-saint-martin
Monument Aux Morts,Site culturel,Estrée,62170,Pas-de-Calais,Hauts-de-France,50.499392,1.7912,
La Cabane,Restauration,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.724918,1.600972,
Au Virage d'Ourton,Restauration,Ourton,62460,Pas-de-Calais,Hauts-de-France,50.455238,2.480425,
Le Palais de Matsuyama,Restauration,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.722676,1.606725,https://www.restaurant-matsuyama.fr/
Michelangelo,Restauration,Lens,62300,Pas-de-Calais,Hauts-de-France,50.432597,2.832594,
Le Châtillon,Restauration,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.725231,1.613334,http://www.le-chatillon.com/
Escapia,"Site sportif, récréatif et de loisirs",Le Touquet-Paris-Plage,62520,Pas-de-Calais,Hauts-de-France,50.52518,1.584291,http://www.escapia.fr/
Le Chant de l'Heurt,Restauration,Le Portel,62480,Pas-de-Calais,Hauts-de-France,50.707685,1.570163,
LE MAQUIS,Restauration,Lens,62300,Pas-de-Calais,Hauts-de-France,50.433363,2.821407,
LE STROMBOLI,Restauration,Lens,62300,Pas-de-Calais,Hauts-de-France,50.430182,2.827574,https://stromboli-french-steakhouse-restaurant.business.site/
Snack de la Plage,Restauration,Le Portel,62480,Pas-de-Calais,Hauts-de-France,50.708744,1.569609,
Le Bistrot du Vingt,Restauration,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.722715,1.606881,http://www.o-sud.lafourchette.rest/
Milano Pizza,Restauration,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.72403,1.603283,
L'Auberge Capelloise,Restauration,La Capelle-lès-Boulogne,62360,Pas-de-Calais,Hauts-de-France,50.732211,1.706163,
ENTRE NOEUDS,"Évènement culturel,Site sportif, récréatif et de loisirs",Sallaumines,62430,Pas-de-Calais,Hauts-de-France,50.420283,2.858859,http://www.ville-sallaumines.fr/Ville-pratique/Culture2
Réception Chateau DELACOURT : La Demeure,"Produit d'hébergement,Hébergement",Hautevesnes,02810,Aisne,Hauts-de-France,49.1080866,3.2347977,
Les Bielles Américaines,"Site sportif, récréatif et de loisirs",Lépine,62170,Pas-de-Calais,Hauts-de-France,50.386639,1.733399,http://www.route62americars.fr/
La Maison Rouge - Salle de réception,Restauration,Nœux-les-Mines,62290,Pas-de-Calais,Hauts-de-France,50.493195,2.655484,http://www.hotel-lamaisonrouge.com/
Espace culturel Prévert,"Site sportif, récréatif et de loisirs,Site culturel",Mers-les-Bains,80350,Somme,Hauts-de-France,50.0664463,1.38467971,https://www.villes-soeurs.fr/vie-quotidienne/reseau-des-bibliotheques/
My Kebab (Le Bosphore),Restauration,Nœux-les-Mines,62290,Pas-de-Calais,Hauts-de-France,50.478666,2.664211,
Desbonnets Eve,"Produit d'hébergement,Hébergement",Cucq,62780,Pas-de-Calais,Hauts-de-France,50.491571,1.613195,
CHEZ CATHY,Restauration,Lens,62300,Pas-de-Calais,Hauts-de-France,50.432699,2.803959,
Monument Aux Morts,Site culturel,Estréelles,62170,Pas-de-Calais,Hauts-de-France,50.499444,1.789444,
Brasserie de la Plage,Restauration,Le Portel,62480,Pas-de-Calais,Hauts-de-France,50.705865,1.568545,
Brasserie du Domaine de Waben,Restauration,Waben,62180,Pas-de-Calais,Hauts-de-France,50.377152,1.655252,
Flunch,Restauration,Outreau,62230,Pas-de-Calais,Hauts-de-France,50.707514,1.608142,http://www.flunch.fr/
JFK,Restauration,Wimereux,62930,Pas-de-Calais,Hauts-de-France,50.768461,1.60676,
Le gite bleu,Hébergement,Chèvreville,60440,Oise,Hauts-de-France,49.1214019,2.8547052,
La Croustille,Restauration,Amiens,80000,Somme,Hauts-de-France,49.8932934,2.297892,
Chez Bertrand,Restauration,Doullens,80600,Somme,Hauts-de-France,50.160477,2.334476,http://www.brasserie-chez-bertrand.fr/
Hôtel B&B Compiègne,Hébergement,Compiègne,60200,Oise,Hauts-de-France,49.3871798,2.78492339,https://www.hotel-bb.com/fr/hotel/compiegne
Mamatte Boulangerie Café Longueau,Restauration,Longueau,80330,Somme,Hauts-de-France,49.868309,2.371221,http://www.maximeboulangeriecafe.fr/
L'Artiste,Restauration,Abbeville,80100,Somme,Hauts-de-France,50.103873,1.84036,https://lartiste-restaurant-abbeville.eatbu.com/?lang=fr
L'Atlas,Restauration,Doullens,80600,Somme,Hauts-de-France,50.156598,2.342049,https://restaurant-latlas.business.site/
My Dwich,Restauration,Talmas,80260,Somme,Hauts-de-France,50.034272,2.320383,https://my-dwich.eatbu.com/
Château de Gézaincourt,"Restauration,Hébergement",Gézaincourt,80600,Somme,Hauts-de-France,50.140905,2.319799,https://www.chateaudegezaincourt.com/
Le gite rouge,Hébergement,Chèvreville,60440,Oise,Hauts-de-France,49.121166,2.854775,
Centre social et culturel d'Etouvie,Site culturel,Amiens,80000,Somme,Hauts-de-France,49.9143673,2.2492289,
Le Lobby,Restauration,Amiens,80000,Somme,Hauts-de-France,49.896707,2.304199,http://www.lelobby80.fr/
AUBERGE LA CACHAINE,Restauration,Saint-Étienne-au-Mont,62360,Pas-de-Calais,Hauts-de-France,50.675379,1.630339,
Chapelle des Sept Douleurs,Site culturel,La Madelaine-sous-Montreuil,62170,Pas-de-Calais,Hauts-de-France,50.469242,1.747472,
Eglise de la Nativité Notre-Dame ou Saint Valéry,Site culturel,Tigny-Noyelle,62180,Pas-de-Calais,Hauts-de-France,50.436222,1.657635,
LA CRAVACHE D'OR,Restauration,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.725407,1.605834,
Eglise Saint-Eugène,Site culturel,Rang-du-Fliers,62180,Pas-de-Calais,Hauts-de-France,50.418449,1.638235,
Parc d'Olhain - Résidence Ethic Etapes,Hébergement,Maisnil-lès-Ruitz,62620,Pas-de-Calais,Hauts-de-France,50.472166,2.586434,https://www.parcdolhain.fr/
Le Bouillon,Restauration,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.72463,1.613096,
M. DEVOOGHT,"Produit d'hébergement,Hébergement",Camiers,62176,Pas-de-Calais,Hauts-de-France,50.556274,1.616163,
LA SIGNATURE,Restauration,Arras,62000,Pas-de-Calais,Hauts-de-France,50.290598,2.772754,
Snack Les Pyramides,Restauration,Le Portel,62480,Pas-de-Calais,Hauts-de-France,50.707355,1.572161,
M. LACHERE,"Produit d'hébergement,Hébergement",Camiers,62176,Pas-de-Calais,Hauts-de-France,50.573025,1.613474,
Chapelle Notre-Dame de Santé,Site culturel,Sorrus,62170,Pas-de-Calais,Hauts-de-France,50.456684,1.709732,
Le Château,Site culturel,Airon-Saint-Vaast,62180,Pas-de-Calais,Hauts-de-France,50.434158,1.670634,
LE SELECT PUB,Restauration,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.73049,1.596222,
Mini Golf,"Site sportif, récréatif et de loisirs",Camiers,62176,Pas-de-Calais,Hauts-de-France,50.575068,1.591998,
L'Ambroisie,Restauration,Sorrus,62170,Pas-de-Calais,Hauts-de-France,50.45878,1.711274,http://www.lambroisie-traiteur.fr/
Le Coin des Pizzas,Restauration,Berck,62600,Pas-de-Calais,Hauts-de-France,50.404666,1.563497,https://www.lecoindespizzas.fr/
Club de Plage,"Site sportif, récréatif et de loisirs",Camiers,62176,Pas-de-Calais,Hauts-de-France,50.580067,1.578934,
Le Gîte d'Alix,Hébergement,Beutin,62170,Pas-de-Calais,Hauts-de-France,50.490772,1.730597,https://www.gites-de-france-pas-de-calais.fr/location-vacances-gite-3-epis-pas-de-calais-canche-authie-beutin-le-gite-d-alix-jean-francois-nempont-62G622016.html#ferme
Monument aux morts,Site culturel,Rang-du-Fliers,62180,Pas-de-Calais,Hauts-de-France,50.417526,1.638708,
M. TOURRET Hubert,"Produit d'hébergement,Hébergement",Camiers,62176,Pas-de-Calais,Hauts-de-France,50.56688,1.619872,
Sushi Nord,Restauration,Béthune,62400,Pas-de-Calais,Hauts-de-France,50.528238,2.640468,http://sushinord.fr/
La Tour Belvédère,Site culturel,Lefaux,62630,Pas-de-Calais,Hauts-de-France,50.536116,1.656345,
Eglise Saint-Nicolas,Site culturel,Longvilliers,62630,Pas-de-Calais,Hauts-de-France,50.544947,1.724535,
Gîte La Forge,Hébergement,Bréxent-Énocq,62170,Pas-de-Calais,Hauts-de-France,50.531681,1.691137,https://www.gites-de-france-pas-de-calais.fr/location-vacances-gite-2-epis-pas-de-calais-canche-authie-brexent-Enocq-la-forge-vanina-et-sebastien-gressier-jamet-62G105022.html
La Petite Faim,Restauration,Wissant,62179,Pas-de-Calais,Hauts-de-France,50.885872,1.660276,
Le Flobart,"Restauration,Hébergement",Le Portel,62480,Pas-de-Calais,Hauts-de-France,50.706764,1.571494,https://www.leflobart-leportel.fr/
Ferme du Grand Pays,Site culturel,Lépine,62170,Pas-de-Calais,Hauts-de-France,50.375314,1.726336,
Pascault Jean-Paul - Midi Soleil - 3,"Produit d'hébergement,Hébergement",Berck,62600,Pas-de-Calais,Hauts-de-France,50.401984,1.567617,
Aire de camping-cars d'Ablain-St-Nazaire,Hébergement,Ablain-Saint-Nazaire,62153,Pas-de-Calais,Hauts-de-France,50.394418,2.714699,
LE PHARAON CLUB,Restauration,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.726528,1.60368,
Grange de la Longue Roye,Site culturel,Longvilliers,62630,Pas-de-Calais,Hauts-de-France,50.532444,1.740147,
Château de la Bruyère,Site culturel,Sorrus,62170,Pas-de-Calais,Hauts-de-France,50.464374,1.700467,
Le Comptoir,Restauration,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.722715,1.606881,http://www.lecomptoir-boulogne.com/
Eglise Saint-Quentin,Site culturel,Montcavrel,62170,Pas-de-Calais,Hauts-de-France,50.513433,1.80171,
Le Taj Mahal,Restauration,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.725913,1.615372,
Eglise Saint Vaast,Site culturel,Airon-Saint-Vaast,62180,Pas-de-Calais,Hauts-de-France,50.430367,1.666321,
Opalaventure,"Pratique,Site sportif, récréatif et de loisirs",Camiers,62176,Pas-de-Calais,Hauts-de-France,50.570534,1.583264,http://www.opalaventure.com/
Monument aux Morts,Site culturel,Tubersent,62630,Pas-de-Calais,Hauts-de-France,50.520474,1.705038,
Pont sur la Canche,Site culturel,Beutin,62170,Pas-de-Calais,Hauts-de-France,50.483015,1.72348,
Les Gourmandises du Carrousel,Restauration,Le Touquet-Paris-Plage,62520,Pas-de-Calais,Hauts-de-France,50.524847,1.58242,
Grotte Notre-Dame de Lourdes,Site culturel,Lépine,62170,Pas-de-Calais,Hauts-de-France,50.377528,1.725845,
Eglise Saint-Wulmer,Site culturel,Widehem,62630,Pas-de-Calais,Hauts-de-France,50.585929,1.672865,
Eglise Saint-Martin,Site culturel,Frencq,62630,Pas-de-Calais,Hauts-de-France,50.561048,1.699759,
Chez Mehmet,Restauration,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.722667,1.606682,
Eglise Saint-Martin,Site culturel,Waben,62180,Pas-de-Calais,Hauts-de-France,50.382208,1.621327,
Eglise Notre-Dame de la Nativité,Site culturel,Airon-Notre-Dame,62180,Pas-de-Calais,Hauts-de-France,50.436222,1.657635,
Monument aux Morts,Site culturel,Lefaux,62630,Pas-de-Calais,Hauts-de-France,50.539907,1.664916,
Eglise Saint Michel,Site culturel,Verton,62180,Pas-de-Calais,Hauts-de-France,50.430367,1.666321,
Château de Puits Bérault,Site culturel,Lépine,62170,Pas-de-Calais,Hauts-de-France,50.378245,1.728915,
Monument aux Morts,Site culturel,Sorrus,62170,Pas-de-Calais,Hauts-de-France,50.458525,1.716875,
Monuments Aux Morts,Site culturel,Recques-sur-Course,62170,Pas-de-Calais,Hauts-de-France,50.521131,1.784356,
Ecole de Surf du Nord,"Évènement sports et loisirs,Site sportif, récréatif et de loisirs",Wissant,62179,Pas-de-Calais,Hauts-de-France,50.887449,1.660613,https://www.ecolesurfnord.fr/
Entre Terre et Mer,Restauration,Marquise,62250,Pas-de-Calais,Hauts-de-France,50.822999,1.704449,http://restaurantentreterreetmer.fr/
Monument aux Morts,Site culturel,Montcavrel,62170,Pas-de-Calais,Hauts-de-France,50.513433,1.80171,
Moulin de Tigny,Site culturel,Tigny-Noyelle,62180,Pas-de-Calais,Hauts-de-France,50.347769,1.702752,
LE SHAMROCK IRISH PUB,Restauration,Neufchâtel-Hardelot,62152,Pas-de-Calais,Hauts-de-France,50.632654,1.582384,
Château de Verton,Site culturel,Verton,62180,Pas-de-Calais,Hauts-de-France,50.378358,1.604296,
"Le Moulin Rouge ""Manège""","Site sportif, récréatif et de loisirs",Camiers,62176,Pas-de-Calais,Hauts-de-France,50.575171,1.579465,
Château de la Ferme Sailly,Site culturel,Écuires,62170,Pas-de-Calais,Hauts-de-France,50.443153,1.765797,
Monument aux Morts,Site culturel,Widehem,62630,Pas-de-Calais,Hauts-de-France,50.585929,1.672865,
La Belmarienne,Hébergement,Beaumerie-Saint-Martin,62170,Pas-de-Calais,Hauts-de-France,50.455465,1.799102,https://www.airbnb.fr/rooms/36708223?source_impression_id=p3_1596791000_aCasFUn1WHvgqOw+
Mylle Joel,"Produit d'hébergement,Hébergement",Berck,62600,Pas-de-Calais,Hauts-de-France,50.408495,1.566082,
Château Kebab II,Restauration,Le Portel,62480,Pas-de-Calais,Hauts-de-France,50.707646,1.57556,
Monument Aux Morts,Site culturel,Wailly-Beaucamp,62170,Pas-de-Calais,Hauts-de-France,50.414478,1.727351,
TOC'TOQUE TRAITEUR,Fournisseur de dégustation,Lens,62300,Pas-de-Calais,Hauts-de-France,50.440577,2.798685,
Eglise Saint-Vaast,Site culturel,Campigneulles-les-Grandes,62170,Pas-de-Calais,Hauts-de-France,50.435657,1.712878,
Eglise Saint-Etienne,Site culturel,Tubersent,62630,Pas-de-Calais,Hauts-de-France,50.520474,1.705038,
Ferme de la Paonnière,Fournisseur de dégustation,Audembert,62250,Pas-de-Calais,Hauts-de-France,50.824622,1.594958,https://app.cagette.net/fermedelapaonniere
Salon de thé du château d'Hardelot,Restauration,Condette,62360,Pas-de-Calais,Hauts-de-France,50.646229,1.60933,https://www.chateau-hardelot.fr/
Monument aux morts,Site culturel,Hubersent,62630,Pas-de-Calais,Hauts-de-France,50.580502,1.7289,
Friterie de la Grignotte,Restauration,Le Portel,62480,Pas-de-Calais,Hauts-de-France,50.706508,1.573989,https://fritesmaisonlagrignotte.eatbu.com/?lang=fr
Carle Nady,"Produit d'hébergement,Hébergement",Berck,62600,Pas-de-Calais,Hauts-de-France,50.408495,1.566082,
M. TOURRET Hubert,"Produit d'hébergement,Hébergement",Camiers,62176,Pas-de-Calais,Hauts-de-France,50.56688,1.619872,
La Maison Wissant,Restauration,Wissant,62179,Pas-de-Calais,Hauts-de-France,50.884895,1.659008,https://www.lamaisonwissant.fr/
Bar Lounge Le 45,Restauration,Cucq,62780,Pas-de-Calais,Hauts-de-France,50.479373,1.576854,https://le-45-bar-cucq.eatbu.com/?lang=fr
Monument aux Morts,Site culturel,La Calotterie,62170,Pas-de-Calais,Hauts-de-France,50.485754,1.693732,
Le Bistro,"Restauration,Hébergement",Audinghen,62179,Pas-de-Calais,Hauts-de-France,50.86401,1.59215,http://lebistro.me/
PASSIONS A TABLE,Restauration,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.723913,1.607598,
Plaques commémoratives,Site culturel,Maresville,62630,Pas-de-Calais,Hauts-de-France,50.522669,1.734254,
Eglise de la Nativité,Site culturel,Inxent,62170,Pas-de-Calais,Hauts-de-France,50.532547,1.78354,
Monument aux Morts,Site culturel,Neuville-sous-Montreuil,62170,Pas-de-Calais,Hauts-de-France,50.476518,1.771375,
LA MARQUISE,Restauration,Arras,62000,Pas-de-Calais,Hauts-de-France,50.290715,2.774103,https://www.lamarquisearras.fr/
Manoir Ferme d'Hurtevent,Site culturel,Estrée,62170,Pas-de-Calais,Hauts-de-France,50.497134,1.817761,
Château de la Mollière,Site culturel,Groffliers,62600,Pas-de-Calais,Hauts-de-France,50.378358,1.604296,
Eglise Saint-Maur,Site culturel,Maresville,62630,Pas-de-Calais,Hauts-de-France,50.522669,1.734254,
Ruines du Château,Site culturel,Bernieulles,62170,Pas-de-Calais,Hauts-de-France,50.552002,1.78002,
Moulin,Site culturel,Estréelles,62170,Pas-de-Calais,Hauts-de-France,50.499355,1.791094,
Le Bistro,Restauration,Audinghen,62179,Pas-de-Calais,Hauts-de-France,50.86401,1.59215,http://www.lebistro.me/
Monument aux morts,Site culturel,Inxent,62170,Pas-de-Calais,Hauts-de-France,50.536774,1.785404,
M. TOURRET Hubert,"Produit d'hébergement,Hébergement",Camiers,62176,Pas-de-Calais,Hauts-de-France,50.56688,1.619872,
Eglise Saint-Martin,Site culturel,Hubersent,62630,Pas-de-Calais,Hauts-de-France,50.580502,1.7289,
Eglise Saint-Firmin,Site culturel,La Calotterie,62170,Pas-de-Calais,Hauts-de-France,50.485754,1.693732,
Eglise Saint-Vaast,Site culturel,Neuville-sous-Montreuil,62170,Pas-de-Calais,Hauts-de-France,50.476518,1.771375,
Eglise de la Nativité-Notre-Dame,Site culturel,Lépine,62170,Pas-de-Calais,Hauts-de-France,50.377528,1.725845,
Monument aux Morts,Site culturel,Frencq,62630,Pas-de-Calais,Hauts-de-France,50.561048,1.699759,
Monument aux Morts,Site culturel,Longvilliers,62630,Pas-de-Calais,Hauts-de-France,50.544947,1.724535,
Ferme de l'Enclos,Site culturel,Bernieulles,62170,Pas-de-Calais,Hauts-de-France,50.562479,1.776961,
Gîte de groupes,Hébergement,Bréxent-Énocq,62170,Pas-de-Calais,Hauts-de-France,50.508987,1.728039,https://www.gites-de-france-pas-de-calais.fr/location-vacances-gite-de-sejour-3-epis-pas-de-calais-canche-authie-brexent-Enocq-mr-hedin-mairie-de-brexent-enocq-62G41354.html
M. TOURRET Hubert,"Produit d'hébergement,Hébergement",Camiers,62176,Pas-de-Calais,Hauts-de-France,50.568379,1.615115,
Château du Pas d'Authie,Site culturel,Conchil-le-Temple,62180,Pas-de-Calais,Hauts-de-France,50.351168,1.649545,
Eglise Saint-Léger,Site culturel,Recques-sur-Course,62170,Pas-de-Calais,Hauts-de-France,50.521131,1.784356,
Eglise Saint-Pierre,Site culturel,Wailly-Beaucamp,62170,Pas-de-Calais,Hauts-de-France,50.414478,1.727351,
Château de Sable,Restauration,Le Portel,62480,Pas-de-Calais,Hauts-de-France,50.708202,1.570359,
Plein Sud,Restauration,Saint-Étienne-au-Mont,62360,Pas-de-Calais,Hauts-de-France,50.681964,1.626893,
L'Astérie,Restauration,Audinghen,62179,Pas-de-Calais,Hauts-de-France,50.851935,1.612629,https://www.lasterie-audinghen.fr/
Monument aux Morts,Site culturel,Lépine,62170,Pas-de-Calais,Hauts-de-France,50.377528,1.725845,
Chapelle Reisenthel,Site culturel,Bernieulles,62170,Pas-de-Calais,Hauts-de-France,50.555571,1.773472,
Cook 2 Bis,Hébergement,Lens,62300,Pas-de-Calais,Hauts-de-France,50.444732,2.809057,https://fr.airbnb.ca/rooms/45293632?source_impression_id=p3_1606732317_SlaeAWhDSYxpRv27&guests=1&adults=1
Château Siriez de Longeville,Site culturel,La Calotterie,62170,Pas-de-Calais,Hauts-de-France,50.475129,1.730444,
FRITERIE CHEZ MARCEL,Restauration,Camiers,62176,Pas-de-Calais,Hauts-de-France,50.575172,1.579459,
Beers'N Paradise,Restauration,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.725174,1.6022,
Eglise Saint-Martin,Site culturel,Groffliers,62600,Pas-de-Calais,Hauts-de-France,50.382208,1.621327,
Chapelle Notre-Dame-de-la-Délivrance,Site culturel,Cucq,62780,Pas-de-Calais,Hauts-de-France,50.48379,1.591325,
"""Les Vacances de Mélanie""","Produit d'hébergement,Hébergement",Camiers,62176,Pas-de-Calais,Hauts-de-France,50.578354,1.581757,
L'Opaline,Hébergement,Verton,62180,Pas-de-Calais,Hauts-de-France,50.403107,1.637871,
Ecole,Site culturel,Attin,62170,Pas-de-Calais,Hauts-de-France,50.48823,1.742719,
Eglise Saint Martin,Site culturel,Colline-Beaumont,62180,Pas-de-Calais,Hauts-de-France,50.340248,1.680642,
Château Le Quièvremont,Site culturel,Écuires,62170,Pas-de-Calais,Hauts-de-France,50.408748,1.76273,
Château de Montéchor,Site culturel,Montcavrel,62170,Pas-de-Calais,Hauts-de-France,50.514364,1.820959,
Eglise Saint-Firmin,Site culturel,Nempont-Saint-Firmin,62180,Pas-de-Calais,Hauts-de-France,50.355131,1.732483,
Château de Rosamel,Site culturel,Frencq,62630,Pas-de-Calais,Hauts-de-France,50.551302,1.695356,
Eglise Notre-Dame-de-la-Nativité,Site culturel,Conchil-le-Temple,62180,Pas-de-Calais,Hauts-de-France,50.35937,1.664302,
Pâtisserie,Restauration,Embreville,80570,Somme,Hauts-de-France,50.032098,1.546707,
L'Artisanale,Restauration,Gamaches,80220,Somme,Hauts-de-France,49.983844,1.561115,
Mer's Pizza,Restauration,Mers-les-Bains,80350,Somme,Hauts-de-France,50.0660665,1.38777082,
Le Chalet du Bois du Roy,Hébergement,Ormoy-Villers,60800,Oise,Hauts-de-France,49.195684,2.846373,
Re-pause pieds,Hébergement,Morienval,60127,Oise,Hauts-de-France,49.331024,2.918391,
Boulangerie du Littoral,Restauration,Mers-les-Bains,80350,Somme,Hauts-de-France,50.065945,1.387682,
Boulangerie - Pâtisserie - Stéphane PICOS,Restauration,Gamaches,80220,Somme,Hauts-de-France,49.987768,1.554611,
Au Domaine de Waben,Hébergement,Waben,62180,Pas-de-Calais,Hauts-de-France,50.376123,1.65477,
Les Frangins,Restauration,Wissant,62179,Pas-de-Calais,Hauts-de-France,50.885619,1.667257,https://www.restaurant-lesfrangins.fr/
L'Imprévu,Hébergement,Groffliers,62600,Pas-de-Calais,Hauts-de-France,50.383584,1.613445,http://www.imprevu.fr/
McDonald's Berck-sur-Mer,Restauration,Berck,62600,Pas-de-Calais,Hauts-de-France,50.403662,1.594829,https://www.restaurants.mcdonalds.fr/mcdonalds-berck
Chez Poussin,"Produit d'hébergement,Hébergement",Verton,62180,Pas-de-Calais,Hauts-de-France,50.401154,1.635816,
Comité des Fêtes,"Site sportif, récréatif et de loisirs",Sorrus,62170,Pas-de-Calais,Hauts-de-France,50.459111,1.717424,
La Digue Wissant,Restauration,Wissant,62179,Pas-de-Calais,Hauts-de-France,50.886848,1.658284,
Les fraises de M. Dumont,Fournisseur de dégustation,Samer,62830,Pas-de-Calais,Hauts-de-France,50.640799,1.74872,
LE PANIER PAYSAN DU PAYS DE LA LYS ROMANE,Fournisseur de dégustation,Mont-Bernanchon,62350,Pas-de-Calais,Hauts-de-France,50.593903,2.626611,
La Tiny House,Hébergement,Audinghen,62179,Pas-de-Calais,Hauts-de-France,50.849884,1.638107,http://www.gitesdewarincthun.com/
CROCODILE,Restauration,Lens,62300,Pas-de-Calais,Hauts-de-France,50.427138,2.78491,http://www.restaurantscrocodile.com/
L'Autruche du Terroir,Fournisseur de dégustation,Zutkerque,62370,Pas-de-Calais,Hauts-de-France,50.847532,2.05964,http://www.fermedesautruches.com/
EPICERIE SAVEURS ET TERROIRS D'OPALE,Fournisseur de dégustation,Boulogne-sur-Mer,62200,Pas-de-Calais,Hauts-de-France,50.723017,1.605428,
Les fraises de M. Veillat,Fournisseur de dégustation,Tingry,62830,Pas-de-Calais,Hauts-de-France,50.617159,1.731192,
Oparadi - La Villa Nature,Hébergement,Belle-et-Houllefort,62142,Pas-de-Calais,Hauts-de-France,50.741921,1.761324,http://www.oparadi.fr/
Le Jardin Colibri,Fournisseur de dégustation,Saint-Inglevert,62250,Pas-de-Calais,Hauts-de-France,50.877452,1.761674,
Ferme Meurillon,Fournisseur de dégustation,Béthune,62400,Pas-de-Calais,Hauts-de-France,50.522946,2.659015,
La Plume à Loup - La Maisonnette,"Produit d'hébergement,Hébergement",Attin,62170,Pas-de-Calais,Hauts-de-France,50.485965,1.743391,http://laplumealoup.initiative.place/
Mamacita Pizza,Restauration,Merlimont,62155,Pas-de-Calais,Hauts-de-France,50.454028,1.613586,
Marché Bio - Terre d'Opale,Fournisseur de dégustation,Vieille-Église,62162,Pas-de-Calais,Hauts-de-France,50.933059,2.053731,http://www.terredopale.fr/
PÂTISSERIE THIBAULT,Fournisseur de dégustation,Arras,62000,Pas-de-Calais,Hauts-de-France,50.290386,2.778337,
Dausque Gourmet,Restauration,Beaumerie-Saint-Martin,62170,Pas-de-Calais,Hauts-de-France,50.456109,1.798909,https://dausque-gourmet.business.site/?utm_source=gmb&utm_medium=referral
MARC VAURETTE,Fournisseur de dégustation,Arras,62000,Pas-de-Calais,Hauts-de-France,50.280933,2.787139,
LE PAIN DORÉ,Restauration,Lens,62300,Pas-de-Calais,Hauts-de-France,50.428761,2.831387,
Hôtel Le Flobart,Hébergement,Le Portel,62480,Pas-de-Calais,Hauts-de-France,50.706764,1.571494,https://www.leflobart-leportel.fr/
C'EST CA LA VIE,"Site sportif, récréatif et de loisirs",Noyelles-sous-Lens,62221,Pas-de-Calais,Hauts-de-France,50.426664,2.873289,https://www.noyelles.net/evasion
Boulangerie - Pâtisserie Guy DELALLEAU : Fabrication de Mastelles,Fournisseur de dégustation,Aire-sur-la-Lys,62120,Pas-de-Calais,Hauts-de-France,50.635875,2.39115,http://www.delalleau.fr/
La Marie Galante,Restauration,Audresselles,62164,Pas-de-Calais,Hauts-de-France,50.824069,1.59067,
